Numéro de boucle;Libellé;Jour;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Probabilité de présence d'anomalies;Jour de la semaine
0788;50 Otages Vers Nord;2020-11-03;0;0;0;0;1;1;3;42;94;40;44;43;76;53;52;39;80;122;146;100;37;19;7;4;;2
0944;Magellan vers Est;2020-11-03;0;0;0;0;0;3;2;12;28;14;3;6;15;11;10;7;10;24;14;14;7;1;0;0;;2
0986;Tremie vers Ouest;2020-11-03;0;0;0;0;0;0;3;16;39;18;3;4;13;13;10;4;18;19;11;2;0;1;0;0;;2
0988;Kennedy vers Est;2020-11-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;2
0989;Kennedy vers Ouest;2020-11-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;2
0679;Bd Malakoff vers Gare Sud;2020-11-03;0;0;0;0;0;1;2;3;6;5;3;0;1;4;7;3;8;4;8;4;3;1;1;0;;2
0683;pont Anne de Bretagne vers Nord;2020-11-03;2;0;0;0;1;2;3;44;61;30;17;16;36;23;26;22;24;65;78;52;19;7;4;0;;2
0670;Pont de Pirmil vers Sud;2020-11-03;2;0;1;1;2;1;6;17;29;16;7;6;13;12;7;10;12;32;32;16;8;6;1;0;;2
0664;Bonduelle vers sud;2020-11-03;1;0;0;0;1;1;6;50;98;40;12;18;33;35;23;26;50;86;88;36;20;8;4;1;;2
0996;Van Iseghem vers Nord;2020-11-03;1;0;0;0;0;0;2;29;46;24;7;21;12;18;14;17;28;47;48;20;4;3;1;1;;2
0677;Pont Willy Brandt vers Malakoff;2020-11-03;0;0;1;0;0;0;7;22;39;13;7;4;17;17;5;10;6;23;25;7;3;2;1;0;;2
0725;Pont Tabarly vers Sud;2020-11-03;0;0;0;1;1;6;6;27;37;18;11;8;18;17;16;16;24;37;36;19;8;1;0;0;;2
0946;Magellan vers Est;2020-11-03;1;0;0;0;2;2;8;30;99;46;11;12;41;25;11;25;28;65;51;31;14;3;2;3;;2
0947;Bd Malakoff vers Ouest;2020-11-03;0;1;0;0;1;1;0;14;63;17;6;0;13;3;8;7;29;17;20;2;2;2;0;0;;2
0960;Sorinières Vers Nord;2020-11-03;0;1;0;0;0;0;0;1;6;2;2;3;3;0;3;1;1;2;5;2;1;0;0;0;;2
0977;3 Continents vers Nord;2020-11-03;0;3;0;0;3;3;6;27;24;24;12;9;6;12;21;9;15;21;27;15;3;0;0;0;;2
0995;Ceineray vers Ouest;2020-11-03;0;0;1;0;1;3;5;41;109;44;21;24;38;35;26;25;30;60;48;28;9;2;1;0;;2
0943;Magellan vers Ouest;2020-11-03;0;0;0;0;0;0;3;10;31;9;2;5;4;6;2;8;12;16;15;11;0;0;0;0;;2
0673;Pont de Pornic vers Sud;2020-11-03;0;0;0;0;0;0;2;18;50;18;7;14;29;32;16;18;49;81;83;26;11;1;0;0;;2
0665;Bonduelle vers Nord;2020-11-02;0;2;1;0;2;1;8;47;73;20;8;12;13;18;14;21;28;50;46;24;16;7;2;1;;1
0676;Pont Willy Brandt vers Beaulieu;2020-11-02;0;0;0;0;1;2;1;22;36;18;2;3;9;12;9;4;23;29;43;11;7;0;1;0;;1
0890;Pont de Pirmil vers Sud;2020-11-02;2;0;0;4;6;8;35;137;223;85;41;26;52;70;60;56;79;176;149;82;36;19;7;4;;1
0949;avenue de la Libération vers Sud;2020-11-02;0;0;0;1;0;1;2;2;5;3;6;3;10;5;6;6;9;13;27;12;4;1;0;1;;1
0672;Pont de Pornic vers Nord;2020-11-02;2;0;0;0;0;2;11;45;76;36;8;8;14;14;13;10;14;25;38;20;10;4;0;1;;1
0997;Van Iseghem vers Sud;2020-11-02;0;0;0;0;0;0;4;6;36;9;6;9;4;5;6;11;28;28;33;13;1;0;0;2;;1
0673;Pont de Pornic vers Sud;2020-11-02;0;0;0;0;0;0;1;21;33;22;7;6;15;17;18;11;45;72;59;19;9;1;3;0;;1
0788;50 Otages Vers Nord;2020-11-02;0;1;0;0;1;2;4;31;68;31;18;20;41;35;38;23;49;99;102;70;31;27;3;2;;1
0945;Magellan vers Ouest;2020-11-02;0;0;0;1;0;1;1;14;39;24;7;8;9;13;12;9;19;54;56;21;6;0;0;1;;1
0981;Pont Tabarly vers Nord;2020-11-02;0;0;0;0;1;2;1;4;7;0;1;0;1;3;4;10;11;5;1;1;2;0;1;0;;1
0986;Tremie vers Ouest;2020-11-02;0;0;0;0;0;0;6;14;24;2;1;3;10;4;4;1;9;16;10;2;4;2;0;0;;1
0987;Tremie vers Est;2020-11-02;0;0;0;0;0;0;0;1;0;1;2;0;1;0;0;1;0;3;1;1;3;0;0;0;;1
0994;Ceineray vers Est;2020-11-02;0;0;0;0;0;1;1;12;27;14;5;1;13;10;11;8;15;57;36;28;13;6;2;0;;1
0786;50 Otages Vers Nord;2020-11-02;0;3;0;5;1;4;7;76;128;59;41;29;72;76;62;51;69;151;196;123;48;37;13;3;;1
0675;Pont Haudaudine vers Nord;2020-11-02;0;0;0;0;2;3;16;35;65;24;12;10;13;30;15;5;23;41;41;15;7;7;1;1;;1
0988;Kennedy vers Est;2020-11-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;1
0995;Ceineray vers Ouest;2020-11-02;0;0;0;0;0;0;8;29;78;31;5;9;20;19;14;19;41;43;33;16;8;6;1;0;;1
0944;Magellan vers Est;2020-11-02;0;0;0;0;1;0;4;14;12;6;3;2;8;9;6;4;11;21;11;6;6;1;0;0;;1
0977;3 Continents vers Nord;2020-11-02;0;0;0;0;0;3;3;15;21;18;0;12;6;21;12;12;15;18;15;0;3;0;3;0;;1
0980;Pont Tabarly vers Sud;2020-11-02;0;0;0;0;0;0;1;1;2;0;0;0;2;1;0;1;1;3;2;2;0;0;0;0;;1
0679;Bd Malakoff vers Gare Sud;2020-11-02;0;0;0;0;0;0;2;0;3;2;0;2;3;1;3;5;6;4;8;3;0;0;0;0;;1
0681;Stalingrad vers est;2020-11-02;0;0;0;0;5;0;6;15;13;10;5;10;14;12;9;10;15;32;41;34;11;11;4;1;;1
0785;50 Otages Vers Sud;2020-11-02;0;1;0;0;4;4;29;103;176;104;31;29;78;65;44;61;81;124;137;74;38;19;6;1;;1
9999;;2020-11-02;6;6;3;11;17;37;37;12;5;13;4;3;15;6;8;3;10;11;23;19;12;11;7;3;;1
0680;Stalingrad vers ouest;2020-11-02;1;0;0;0;1;4;10;33;27;13;7;6;21;21;17;9;18;36;30;11;6;6;1;1;;1
0682;pont Anne de Bretagne vers Sud;2020-11-02;0;0;0;0;2;3;11;35;88;44;12;13;23;32;24;15;32;50;45;24;15;2;1;2;;1
0683;pont Anne de Bretagne vers Nord;2020-11-02;0;0;0;0;0;3;2;27;47;23;9;13;23;20;11;9;23;50;60;30;24;5;1;1;;1
0725;Pont Tabarly vers Sud;2020-11-02;0;0;0;4;1;1;5;14;32;15;8;4;7;10;9;13;23;38;30;11;8;2;0;1;;1
0742;Philippot vers Est;2020-11-02;2;3;2;2;4;7;19;47;72;37;13;19;22;32;18;17;36;50;60;32;8;7;0;1;;1
0669;De Gaulle sortie Clémenceau vers Nord;2020-11-02;0;1;0;0;3;1;14;50;83;25;8;11;17;19;6;12;13;38;37;10;4;8;2;1;;1
0745;Calvaire vers Ouest;2020-11-02;0;0;0;0;0;0;0;3;2;3;1;3;2;3;3;3;6;6;7;6;3;0;0;0;;1
0668;De Gaulle vers sud;2020-11-02;0;0;0;0;0;0;2;12;33;13;7;11;21;21;14;22;37;63;66;17;12;4;4;2;;1
0787;50 Otages Vers Sud;2020-11-02;0;1;0;0;1;3;15;46;126;66;22;24;44;42;28;40;52;61;75;44;18;9;0;0;;1
0847;Entrée pont Audibert vers Sud;2020-11-02;1;1;0;1;2;5;7;44;116;82;22;20;51;49;54;44;107;162;167;73;35;13;1;4;;1
0881;Madeleine vers Sud;2020-11-02;1;1;0;0;1;4;20;87;104;51;40;18;44;47;41;31;48;115;137;64;34;20;4;1;;1
0960;Sorinières Vers Nord;2020-11-02;0;0;0;0;0;0;0;3;2;1;0;2;1;1;1;1;1;5;4;1;0;0;0;0;;1
0880;Madeleine vers Nord;2020-11-02;1;0;0;0;3;3;11;54;138;56;17;18;43;47;38;39;64;106;104;41;21;4;3;5;;1
0979;3 Continents vers Sud;2020-11-02;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;Faible;1
0674;Pont Haudaudine vers Sud;2020-11-02;0;0;0;0;0;0;2;13;38;32;8;6;20;20;16;16;47;46;51;25;11;6;2;1;;1
0743;Philippot vers ouest;2020-11-02;2;0;0;0;0;1;7;38;59;40;8;11;17;30;21;19;44;54;62;34;16;6;1;3;;1
0747;Chemin de halage Tortière vers Nord;2020-11-02;0;0;0;0;0;0;1;20;56;20;6;3;11;18;8;7;18;34;37;13;2;0;1;1;;1
0664;Bonduelle vers sud;2020-11-02;0;0;0;0;0;0;4;30;66;31;9;13;21;22;12;20;44;60;50;29;15;3;4;4;;1
0670;Pont de Pirmil vers Sud;2020-11-02;0;0;0;0;0;0;5;15;21;8;5;5;12;12;6;6;13;18;23;16;3;4;2;0;;1
0996;Van Iseghem vers Nord;2020-11-02;0;0;0;1;0;0;1;12;36;10;3;4;9;11;13;10;25;35;34;19;11;0;2;0;;1
0943;Magellan vers Ouest;2020-11-02;0;0;0;0;0;0;1;7;26;5;0;0;2;6;3;3;5;13;14;4;1;1;0;0;;1
0946;Magellan vers Est;2020-11-02;0;1;0;0;1;2;5;23;71;39;8;6;20;17;15;16;18;41;41;28;8;6;1;2;;1
0950;avenue de la Libération vers Nord;2020-11-02;0;0;0;0;0;5;13;35;65;25;4;9;14;17;11;5;12;18;18;4;12;6;1;0;;1
0959;Sorinières Vers Sud;2020-11-02;0;0;0;0;0;0;1;5;6;1;1;2;0;0;1;3;5;2;2;0;0;0;1;1;;1
0947;Bd Malakoff vers Ouest;2020-11-02;0;0;0;0;0;0;0;15;30;13;4;1;1;9;4;6;18;11;14;4;1;1;0;0;;1
0948;Bd Malakoff vers Est;2020-11-02;0;0;0;0;0;2;2;15;19;12;3;3;11;3;4;7;12;27;19;10;1;2;0;0;;1
0989;Kennedy vers Ouest;2020-11-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;1
9998;;2020-11-02;0;0;4;3;6;12;24;33;39;25;8;13;23;21;7;9;12;17;16;14;12;2;0;0;;1
0677;Pont Willy Brandt vers Malakoff;2020-11-02;0;0;0;1;0;1;6;17;28;10;2;3;11;5;6;4;5;19;19;8;3;0;0;0;;1
0727;Pont Tabarly vers Nord;2020-11-02;0;0;0;0;0;0;4;28;31;18;3;7;14;14;5;7;16;41;29;13;2;2;3;0;;1
0744;Calvaire vers Est;2020-11-02;0;0;0;0;1;2;2;15;28;13;9;12;30;23;24;24;22;45;50;13;15;11;1;4;;1
0746;Chemin de halage Tortière vers Sud;2020-11-02;0;0;0;0;0;0;1;21;46;16;7;7;13;4;7;9;33;39;37;10;2;1;0;0;;1
0666;Pont Audibert vers Sud;2020-11-02;0;0;0;0;0;0;1;4;5;3;2;0;3;9;3;10;15;28;16;13;7;4;1;0;;1
0667;Entrée pont Audibert vers Nord;2020-11-02;2;3;1;0;2;4;36;134;210;93;46;33;65;76;49;37;58;111;129;60;32;15;6;1;;1
0727;Pont Tabarly vers Nord;2020-11-01;0;1;0;0;0;0;1;0;0;2;1;7;4;1;0;4;4;1;1;2;1;1;0;0;;7
0742;Philippot vers Est;2020-11-01;6;2;3;1;6;3;4;6;5;7;4;8;9;9;6;2;5;7;10;3;10;4;2;0;;7
0746;Chemin de halage Tortière vers Sud;2020-11-01;0;0;0;0;0;1;1;0;1;2;5;2;6;0;5;3;4;6;11;5;4;0;1;0;;7
0944;Magellan vers Est;2020-11-01;0;0;0;0;0;0;1;1;0;1;0;0;0;2;1;0;1;1;2;0;1;0;1;0;;7
0959;Sorinières Vers Sud;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Forte;7
0960;Sorinières Vers Nord;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;Forte;7
0986;Tremie vers Ouest;2020-11-01;0;0;0;0;0;0;0;0;0;1;2;2;2;2;4;3;1;0;1;1;3;1;2;0;;7
0988;Kennedy vers Est;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0994;Ceineray vers Est;2020-11-01;0;0;0;0;0;0;0;1;0;1;1;3;8;2;3;3;2;4;4;6;2;4;4;2;;7
0747;Chemin de halage Tortière vers Nord;2020-11-01;0;0;0;0;0;0;0;0;2;5;4;9;7;0;3;6;10;3;1;4;1;1;1;1;;7
0996;Van Iseghem vers Nord;2020-11-01;1;0;0;0;0;0;0;0;4;4;5;8;6;2;2;7;10;1;3;5;1;2;1;1;;7
0673;Pont de Pornic vers Sud;2020-11-01;1;0;0;0;0;0;1;0;1;4;5;5;2;2;1;0;3;2;4;4;3;1;0;0;;7
0680;Stalingrad vers ouest;2020-11-01;0;0;0;0;0;1;1;2;2;4;5;11;11;9;8;6;11;6;6;10;6;4;2;0;;7
0681;Stalingrad vers est;2020-11-01;1;1;0;1;1;1;0;0;1;4;3;6;12;4;6;4;5;4;2;8;11;4;3;0;;7
0725;Pont Tabarly vers Sud;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;4;4;2;1;1;2;3;1;3;3;1;2;0;;7
0943;Magellan vers Ouest;2020-11-01;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;Faible;7
0787;50 Otages Vers Sud;2020-11-01;0;0;0;0;0;0;4;2;8;7;18;17;18;14;8;13;11;11;18;19;21;11;2;3;;7
0788;50 Otages Vers Nord;2020-11-01;0;2;1;0;1;0;1;2;3;7;9;23;20;8;7;12;11;10;14;25;15;11;4;7;;7
0880;Madeleine vers Nord;2020-11-01;3;0;0;0;0;0;3;3;9;4;10;7;18;18;12;10;13;10;15;14;12;5;4;3;;7
0881;Madeleine vers Sud;2020-11-01;1;1;0;1;2;0;1;7;3;18;4;9;21;15;7;13;20;18;22;21;21;10;2;1;;7
0947;Bd Malakoff vers Ouest;2020-11-01;0;0;0;1;0;0;0;0;1;1;0;1;2;1;0;0;4;2;0;0;2;0;0;0;;7
0980;Pont Tabarly vers Sud;2020-11-01;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;Faible;7
0987;Tremie vers Est;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0669;De Gaulle sortie Clémenceau vers Nord;2020-11-01;1;1;0;0;0;0;0;2;0;0;6;5;1;9;5;4;5;4;2;2;4;1;1;0;;7
0743;Philippot vers ouest;2020-11-01;1;0;1;1;0;0;2;0;1;0;3;9;6;6;9;6;11;5;7;8;9;10;4;0;;7
0786;50 Otages Vers Nord;2020-11-01;4;2;0;2;2;0;2;4;5;20;8;29;24;20;9;10;21;20;25;25;25;11;7;5;;7
0890;Pont de Pirmil vers Sud;2020-11-01;1;2;4;3;1;2;8;4;7;11;16;17;21;18;15;11;14;11;22;21;17;10;7;3;;7
0945;Magellan vers Ouest;2020-11-01;0;0;0;1;0;0;0;0;1;3;3;5;1;3;1;8;2;4;8;6;0;3;3;2;;7
0995;Ceineray vers Ouest;2020-11-01;0;1;0;0;0;0;1;1;1;1;7;2;6;6;4;4;6;7;4;10;3;1;2;0;;7
0667;Entrée pont Audibert vers Nord;2020-11-01;2;0;1;2;1;1;7;6;1;16;10;16;24;15;10;13;14;25;27;20;24;9;2;2;;7
0668;De Gaulle vers sud;2020-11-01;1;1;0;0;0;0;1;0;0;2;4;2;2;6;3;3;5;7;1;2;4;3;4;0;;7
0672;Pont de Pornic vers Nord;2020-11-01;1;2;0;0;0;0;1;0;1;0;6;3;3;5;5;4;3;4;0;3;0;0;0;0;;7
0745;Calvaire vers Ouest;2020-11-01;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;2;2;0;0;0;;7
0664;Bonduelle vers sud;2020-11-01;0;0;0;1;0;0;2;0;2;2;3;5;9;4;5;9;3;10;6;12;5;4;5;0;;7
9999;;2020-11-01;14;11;4;9;8;19;47;27;0;0;0;0;6;3;3;2;1;8;43;51;64;54;26;14;;7
0847;Entrée pont Audibert vers Sud;2020-11-01;2;0;0;1;2;0;3;3;6;11;15;9;18;22;18;17;13;18;21;18;9;11;10;5;;7
0946;Magellan vers Est;2020-11-01;0;2;1;0;1;0;1;1;2;5;1;5;5;2;4;2;5;5;6;1;8;2;3;1;;7
0977;3 Continents vers Nord;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;3;0;Faible;7
0989;Kennedy vers Ouest;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;7
0949;avenue de la Libération vers Sud;2020-11-01;0;0;0;0;0;1;0;1;0;0;0;2;3;4;3;4;2;2;2;1;1;1;2;2;;7
0979;3 Continents vers Sud;2020-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;Forte;7
0676;Pont Willy Brandt vers Beaulieu;2020-11-01;0;1;0;0;0;2;0;0;0;0;0;1;2;2;1;0;3;1;2;4;2;0;3;0;;7
0679;Bd Malakoff vers Gare Sud;2020-11-01;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;3;0;0;0;0;0;;7
0674;Pont Haudaudine vers Sud;2020-11-01;0;0;0;0;0;0;0;1;2;0;5;8;6;4;9;6;6;3;5;13;4;9;2;0;;7
0665;Bonduelle vers Nord;2020-11-01;3;1;0;0;0;0;1;2;1;1;4;5;1;10;6;7;5;8;5;8;6;4;3;0;;7
0666;Pont Audibert vers Sud;2020-11-01;2;0;0;0;0;0;0;3;1;1;1;1;0;1;1;3;3;1;2;2;7;3;1;1;;7
9998;;2020-11-01;4;2;0;3;6;12;13;17;3;1;4;9;12;5;3;6;11;14;24;38;28;19;9;1;;7
0675;Pont Haudaudine vers Nord;2020-11-01;2;1;0;1;0;0;2;0;3;5;5;6;11;12;10;2;4;4;5;12;6;5;1;0;;7
0677;Pont Willy Brandt vers Malakoff;2020-11-01;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;3;1;2;5;1;1;0;0;0;;7
0682;pont Anne de Bretagne vers Sud;2020-11-01;0;1;1;0;0;0;0;0;1;1;13;4;8;1;2;4;8;9;7;9;8;2;1;1;;7
0683;pont Anne de Bretagne vers Nord;2020-11-01;1;0;2;0;0;1;1;1;1;1;5;4;10;4;2;3;6;10;6;3;5;5;1;0;;7
0785;50 Otages Vers Sud;2020-11-01;2;1;0;0;0;0;5;3;14;9;17;18;19;29;23;20;20;11;21;29;22;15;7;3;;7
0948;Bd Malakoff vers Est;2020-11-01;0;0;0;0;0;0;0;1;0;1;0;4;0;0;2;2;7;1;3;2;0;0;0;0;;7
0950;avenue de la Libération vers Nord;2020-11-01;0;0;0;2;0;0;0;0;1;0;4;6;6;3;5;4;1;0;8;2;5;2;0;1;;7
0981;Pont Tabarly vers Nord;2020-11-01;1;0;0;1;0;0;0;0;0;0;2;3;4;1;6;1;5;0;3;0;1;0;0;0;;7
0997;Van Iseghem vers Sud;2020-11-01;0;0;0;0;0;1;1;0;3;1;10;1;3;0;0;4;1;4;5;6;3;0;0;1;;7
0670;Pont de Pirmil vers Sud;2020-11-01;2;1;0;1;0;1;0;1;0;1;2;2;1;4;3;2;5;0;3;4;2;3;0;1;;7
0744;Calvaire vers Est;2020-11-01;0;0;0;0;1;0;0;1;4;2;4;9;15;3;4;5;6;11;11;14;10;4;3;1;;7
0664;Bonduelle vers sud;2020-10-31;1;0;0;0;0;1;3;3;9;6;10;19;29;11;18;12;9;13;15;15;14;2;7;0;;6
0665;Bonduelle vers Nord;2020-10-31;2;1;1;0;1;0;3;4;7;10;9;14;23;9;13;4;7;7;12;16;12;3;3;1;;6
0676;Pont Willy Brandt vers Beaulieu;2020-10-31;0;0;2;0;1;1;0;2;2;2;4;2;7;2;1;4;2;0;8;1;1;2;1;0;;6
0677;Pont Willy Brandt vers Malakoff;2020-10-31;0;0;0;0;1;0;1;2;2;2;8;2;4;8;1;2;4;3;8;1;2;0;0;0;;6
0945;Magellan vers Ouest;2020-10-31;0;0;0;0;0;0;1;1;5;3;11;14;7;8;10;9;11;10;13;5;0;3;3;1;;6
0947;Bd Malakoff vers Ouest;2020-10-31;0;0;0;0;0;0;1;0;3;0;5;7;7;2;3;1;1;0;4;1;0;1;0;0;;6
0994;Ceineray vers Est;2020-10-31;1;0;0;1;0;1;1;1;2;6;10;8;19;6;9;9;8;14;2;6;5;3;0;0;;6
0669;De Gaulle sortie Clémenceau vers Nord;2020-10-31;1;0;0;2;1;1;2;6;8;14;7;9;9;9;5;4;5;5;6;7;4;6;2;3;;6
0672;Pont de Pornic vers Nord;2020-10-31;0;0;0;0;0;1;4;3;6;8;9;16;11;8;8;4;4;4;6;4;6;1;0;2;;6
0950;avenue de la Libération vers Nord;2020-10-31;0;0;0;1;0;2;3;2;3;6;15;13;6;9;4;4;1;5;8;9;7;2;0;1;;6
0959;Sorinières Vers Sud;2020-10-31;0;0;0;0;0;1;0;0;1;2;0;2;3;0;0;0;1;1;0;1;1;0;0;0;;6
0989;Kennedy vers Ouest;2020-10-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0674;Pont Haudaudine vers Sud;2020-10-31;1;1;0;0;1;1;0;2;3;14;13;11;31;34;7;13;5;17;11;9;8;2;2;0;;6
0668;De Gaulle vers sud;2020-10-31;0;0;0;0;2;0;1;0;6;8;4;12;20;11;6;6;6;8;11;11;8;5;2;1;;6
9999;;2020-10-31;1;0;3;5;0;4;2;4;1;2;0;1;0;1;5;8;4;4;20;16;14;25;26;14;;6
0787;50 Otages Vers Sud;2020-10-31;1;0;0;0;1;3;3;3;20;37;31;66;43;33;17;22;17;27;35;15;16;8;5;3;;6
0788;50 Otages Vers Nord;2020-10-31;1;0;0;1;1;1;1;5;8;24;30;45;36;37;22;18;28;32;19;26;17;12;2;1;;6
0949;avenue de la Libération vers Sud;2020-10-31;0;0;0;0;0;0;0;1;7;7;5;9;9;3;3;5;2;3;10;7;6;2;2;2;;6
0986;Tremie vers Ouest;2020-10-31;0;0;0;0;0;0;1;2;3;6;7;2;7;2;1;0;1;3;1;3;2;2;1;1;;6
0995;Ceineray vers Ouest;2020-10-31;0;0;0;0;0;1;0;3;5;11;16;19;14;11;7;12;8;14;7;12;4;2;1;1;;6
0744;Calvaire vers Est;2020-10-31;2;0;1;0;0;1;2;0;7;11;16;23;27;10;13;10;7;10;7;13;11;4;1;3;;6
0948;Bd Malakoff vers Est;2020-10-31;0;0;0;0;0;0;0;3;1;2;3;8;3;5;3;2;1;3;3;3;3;0;0;1;;6
0979;3 Continents vers Sud;2020-10-31;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;3;6;0;0;0;0;0;;6
0725;Pont Tabarly vers Sud;2020-10-31;1;0;0;1;0;0;4;1;0;3;6;10;1;4;8;6;2;2;4;9;5;0;0;3;;6
0727;Pont Tabarly vers Nord;2020-10-31;0;0;0;0;2;0;1;1;3;4;4;9;8;6;8;3;3;5;2;7;0;1;2;2;;6
0747;Chemin de halage Tortière vers Nord;2020-10-31;0;0;0;0;0;0;3;9;2;4;10;18;11;9;7;0;5;5;5;1;1;0;0;1;;6
0786;50 Otages Vers Nord;2020-10-31;5;0;0;1;3;3;1;15;19;40;52;56;50;45;38;32;23;46;42;25;32;22;7;1;;6
0996;Van Iseghem vers Nord;2020-10-31;0;1;0;0;0;0;2;9;5;2;17;19;17;13;7;4;6;8;9;4;3;0;0;1;;6
0943;Magellan vers Ouest;2020-10-31;0;0;0;0;0;0;0;0;1;1;5;3;2;1;2;0;4;4;1;1;0;0;0;0;;6
0675;Pont Haudaudine vers Nord;2020-10-31;1;0;0;0;2;0;4;3;7;13;13;17;19;13;9;2;8;13;7;7;7;3;0;2;;6
0742;Philippot vers Est;2020-10-31;2;0;0;1;1;2;6;7;14;19;38;26;28;21;13;14;6;21;12;12;8;4;3;9;;6
0785;50 Otages Vers Sud;2020-10-31;5;1;2;0;4;1;9;10;26;34;39;60;61;61;44;24;20;35;51;29;25;6;11;3;;6
0880;Madeleine vers Nord;2020-10-31;2;1;1;0;2;1;9;7;13;18;25;38;39;35;34;15;14;15;25;19;18;4;7;4;;6
0890;Pont de Pirmil vers Sud;2020-10-31;5;2;0;6;3;2;19;13;23;40;45;52;31;31;30;21;20;26;27;34;20;8;6;5;;6
0977;3 Continents vers Nord;2020-10-31;0;3;0;0;0;0;0;0;9;3;18;12;3;12;6;3;6;0;0;0;6;0;0;0;;6
0987;Tremie vers Est;2020-10-31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Forte;6
0847;Entrée pont Audibert vers Sud;2020-10-31;2;1;1;0;2;1;4;9;16;15;34;37;48;52;51;22;23;33;34;33;23;10;12;7;;6
0946;Magellan vers Est;2020-10-31;1;0;0;0;0;0;2;3;2;5;12;10;16;6;9;8;7;4;13;8;5;1;2;2;;6
0988;Kennedy vers Est;2020-10-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;6
0680;Stalingrad vers ouest;2020-10-31;1;1;0;0;0;2;1;3;5;12;20;14;15;13;8;5;5;8;10;13;4;4;2;1;;6
0683;pont Anne de Bretagne vers Nord;2020-10-31;1;0;0;0;0;3;0;0;5;5;8;16;13;13;5;11;6;10;11;10;4;3;2;1;;6
0743;Philippot vers ouest;2020-10-31;3;0;0;0;1;1;0;2;14;28;24;33;26;14;12;13;9;15;9;9;8;11;1;1;;6
0745;Calvaire vers Ouest;2020-10-31;1;1;0;0;0;0;0;0;1;0;4;1;6;1;0;0;2;4;4;3;0;0;0;0;;6
9998;;2020-10-31;0;0;0;0;0;2;1;0;2;9;9;11;18;16;6;9;10;13;25;20;11;6;0;1;;6
0666;Pont Audibert vers Sud;2020-10-31;1;1;0;0;0;0;0;4;1;4;5;2;2;3;2;2;1;1;2;4;0;4;0;0;;6
0667;Entrée pont Audibert vers Nord;2020-10-31;5;0;0;3;2;2;16;16;15;42;55;43;44;33;30;23;23;27;33;27;21;15;6;3;;6
0997;Van Iseghem vers Sud;2020-10-31;0;0;0;0;0;0;0;1;10;9;27;5;3;4;5;7;3;7;4;5;0;0;0;0;;6
0673;Pont de Pornic vers Sud;2020-10-31;1;0;0;0;0;0;1;2;6;7;5;23;11;9;10;2;3;17;5;6;3;1;2;1;;6
0944;Magellan vers Est;2020-10-31;0;0;0;0;0;0;2;0;2;4;4;2;4;1;3;1;4;1;3;2;1;0;1;0;;6
0960;Sorinières Vers Nord;2020-10-31;0;0;0;0;0;0;0;0;1;2;1;1;1;0;1;0;1;1;0;0;0;0;0;0;;6
0980;Pont Tabarly vers Sud;2020-10-31;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;0;1;0;0;;6
0981;Pont Tabarly vers Nord;2020-10-31;1;0;1;0;1;0;0;0;1;0;5;4;2;0;4;0;0;2;0;0;0;0;0;0;;6
0881;Madeleine vers Sud;2020-10-31;4;0;1;2;1;3;6;14;11;35;38;38;47;29;33;22;13;27;24;16;18;16;5;0;;6
