Identifiant du compteur;Jour;Nom du compteur;Comptage relevé;Anomalie;Valeur modélisée
683;2014-09-15;Pont_A_de_Bretagne_Sud_vers_Nord;452;NA;485
683;2014-09-22;Pont_A_de_Bretagne_Sud_vers_Nord;369;NA;465
683;2014-09-29;Pont_A_de_Bretagne_Sud_vers_Nord;0;NA;428
683;2014-10-11;Pont_A_de_Bretagne_Sud_vers_Nord;212;NA;229
683;2014-10-19;Pont_A_de_Bretagne_Sud_vers_Nord;473;NA;226
683;2014-10-28;Pont_A_de_Bretagne_Sud_vers_Nord;347;NA;371
683;2014-10-29;Pont_A_de_Bretagne_Sud_vers_Nord;357;NA;380
683;2014-11-02;Pont_A_de_Bretagne_Sud_vers_Nord;174;NA;182
683;2014-11-12;Pont_A_de_Bretagne_Sud_vers_Nord;257;NA;356
683;2014-11-13;Pont_A_de_Bretagne_Sud_vers_Nord;831;1;368
683;2014-11-25;Pont_A_de_Bretagne_Sud_vers_Nord;332;NA;354
948;2016-05-08;Bd Malakoff vers Est;301;NA;267
948;2016-05-16;Bd Malakoff vers Est;181;NA;109
948;2016-05-22;Bd Malakoff vers Est;114;NA;194
948;2016-05-24;Bd Malakoff vers Est;323;NA;265
948;2016-06-02;Bd Malakoff vers Est;NA;NA;300
948;2016-06-08;Bd Malakoff vers Est;336;NA;330
948;2016-06-09;Bd Malakoff vers Est;336;NA;334
948;2016-06-28;Bd Malakoff vers Est;284;NA;273
948;2016-07-10;Bd Malakoff vers Est;272;NA;152
948;2016-07-18;Bd Malakoff vers Est;242;NA;222
948;2016-07-22;Bd Malakoff vers Est;299;NA;223
948;2016-07-25;Bd Malakoff vers Est;252;NA;242
948;2016-08-02;Bd Malakoff vers Est;260;NA;263
948;2016-08-04;Bd Malakoff vers Est;206;NA;256
948;2016-08-06;Bd Malakoff vers Est;204;NA;152
948;2016-08-13;Bd Malakoff vers Est;234;NA;156
948;2016-08-19;Bd Malakoff vers Est;144;NA;258
948;2016-08-23;Bd Malakoff vers Est;316;NA;283
948;2016-09-02;Bd Malakoff vers Est;353;NA;277
948;2016-09-19;Bd Malakoff vers Est;295;NA;268
948;2016-09-26;Bd Malakoff vers Est;298;NA;256
948;2016-10-07;Bd Malakoff vers Est;259;NA;240
948;2016-10-09;Bd Malakoff vers Est;193;NA;192
948;2016-10-11;Bd Malakoff vers Est;296;NA;260
948;2016-10-31;Bd Malakoff vers Est;NA;NA;241
948;2016-11-04;Bd Malakoff vers Est;NA;NA;218
948;2016-11-16;Bd Malakoff vers Est;183;NA;202
948;2016-12-09;Bd Malakoff vers Est;223;NA;186
948;2016-12-25;Bd Malakoff vers Est;20;NA;0
948;2017-01-10;Bd Malakoff vers Est;199;NA;186
948;2017-01-14;Bd Malakoff vers Est;105;NA;87
948;2017-01-16;Bd Malakoff vers Est;157;NA;197
948;2017-01-22;Bd Malakoff vers Est;93;NA;139
948;2017-02-02;Bd Malakoff vers Est;149;NA;174
948;2017-02-10;Bd Malakoff vers Est;160;NA;162
948;2017-02-14;Bd Malakoff vers Est;150;NA;186
948;2017-02-24;Bd Malakoff vers Est;163;NA;182
948;2017-03-03;Bd Malakoff vers Est;190;NA;179
948;2017-03-07;Bd Malakoff vers Est;149;NA;192
948;2017-03-12;Bd Malakoff vers Est;NA;NA;124
948;2017-03-22;Bd Malakoff vers Est;138;NA;203
948;2017-03-23;Bd Malakoff vers Est;166;NA;208
948;2017-04-01;Bd Malakoff vers Est;128;NA;139
948;2017-04-13;Bd Malakoff vers Est;219;NA;270
948;2017-04-21;Bd Malakoff vers Est;187;NA;266
948;2017-04-24;Bd Malakoff vers Est;259;NA;277
948;2017-04-26;Bd Malakoff vers Est;543;1;276
948;2017-05-02;Bd Malakoff vers Est;229;NA;281
948;2017-05-08;Bd Malakoff vers Est;337;NA;322
948;2017-06-01;Bd Malakoff vers Est;302;NA;288
948;2017-06-08;Bd Malakoff vers Est;291;NA;325
948;2017-06-11;Bd Malakoff vers Est;271;NA;276
948;2017-06-18;Bd Malakoff vers Est;261;NA;269
948;2017-06-29;Bd Malakoff vers Est;253;NA;254
948;2017-07-03;Bd Malakoff vers Est;296;NA;229
948;2017-07-10;Bd Malakoff vers Est;NA;NA;207
948;2017-07-11;Bd Malakoff vers Est;NA;NA;213
948;2017-07-22;Bd Malakoff vers Est;182;NA;122
948;2017-07-25;Bd Malakoff vers Est;319;NA;243
948;2017-08-06;Bd Malakoff vers Est;287;NA;194
948;2017-08-13;Bd Malakoff vers Est;279;NA;197
948;2017-08-22;Bd Malakoff vers Est;287;NA;275
948;2017-08-27;Bd Malakoff vers Est;266;NA;217
948;2017-09-04;Bd Malakoff vers Est;314;NA;282
948;2017-09-06;Bd Malakoff vers Est;422;NA;280
948;2017-09-11;Bd Malakoff vers Est;201;NA;277
948;2017-09-13;Bd Malakoff vers Est;154;NA;272
948;2017-09-15;Bd Malakoff vers Est;274;NA;259
948;2017-09-18;Bd Malakoff vers Est;323;NA;264
948;2017-09-30;Bd Malakoff vers Est;214;NA;139
948;2017-10-04;Bd Malakoff vers Est;312;NA;241
948;2017-10-18;Bd Malakoff vers Est;229;NA;247
948;2017-10-19;Bd Malakoff vers Est;266;NA;248
948;2017-10-21;Bd Malakoff vers Est;76;NA;142
948;2017-10-26;Bd Malakoff vers Est;NA;NA;243
948;2017-11-04;Bd Malakoff vers Est;79;NA;116
948;2017-11-20;Bd Malakoff vers Est;226;NA;195
948;2017-11-25;Bd Malakoff vers Est;125;NA;93
948;2017-11-28;Bd Malakoff vers Est;196;NA;209
948;2017-12-02;Bd Malakoff vers Est;90;NA;96
948;2017-12-09;Bd Malakoff vers Est;83;NA;82
948;2017-12-13;Bd Malakoff vers Est;136;NA;170
948;2017-12-19;Bd Malakoff vers Est;227;NA;151
948;2017-12-22;Bd Malakoff vers Est;168;NA;122
948;2018-01-23;Bd Malakoff vers Est;183;NA;194
948;2018-01-26;Bd Malakoff vers Est;210;NA;170
948;2018-02-06;Bd Malakoff vers Est;97;NA;168
948;2018-02-10;Bd Malakoff vers Est;63;NA;56
948;2018-03-02;Bd Malakoff vers Est;98;NA;169
948;2018-03-05;Bd Malakoff vers Est;129;NA;176
948;2018-03-18;Bd Malakoff vers Est;125;NA;120
948;2018-03-31;Bd Malakoff vers Est;70;NA;122
948;2018-04-01;Bd Malakoff vers Est;104;NA;173
948;2018-04-04;Bd Malakoff vers Est;163;NA;240
948;2018-04-27;Bd Malakoff vers Est;212;NA;253
948;2018-05-15;Bd Malakoff vers Est;396;NA;242
948;2018-05-16;Bd Malakoff vers Est;306;NA;232
948;2018-05-29;Bd Malakoff vers Est;106;NA;265
948;2018-06-02;Bd Malakoff vers Est;284;NA;173
948;2018-06-04;Bd Malakoff vers Est;225;NA;291
948;2018-06-05;Bd Malakoff vers Est;302;NA;304
948;2018-06-10;Bd Malakoff vers Est;215;NA;259
948;2018-06-11;Bd Malakoff vers Est;182;NA;321
948;2018-06-12;Bd Malakoff vers Est;208;NA;329
948;2018-06-13;Bd Malakoff vers Est;398;NA;321
948;2018-06-18;Bd Malakoff vers Est;324;NA;315
948;2018-06-22;Bd Malakoff vers Est;451;1;283
948;2018-07-04;Bd Malakoff vers Est;56;NA;211
948;2018-07-05;Bd Malakoff vers Est;42;1;206
948;2018-07-21;Bd Malakoff vers Est;7;NA;106
948;2018-07-24;Bd Malakoff vers Est;0;NA;228
948;2018-07-30;Bd Malakoff vers Est;0;NA;236
948;2018-08-14;Bd Malakoff vers Est;0;NA;256
948;2018-08-15;Bd Malakoff vers Est;0;NA;262
948;2018-08-16;Bd Malakoff vers Est;0;NA;250
948;2018-08-28;Bd Malakoff vers Est;0;NA;279
948;2018-09-07;Bd Malakoff vers Est;0;NA;267
948;2018-09-23;Bd Malakoff vers Est;0;NA;195
948;2018-10-01;Bd Malakoff vers Est;0;NA;246
948;2018-10-08;Bd Malakoff vers Est;67;1;246
948;2018-10-19;Bd Malakoff vers Est;344;NA;243
948;2018-10-21;Bd Malakoff vers Est;275;NA;195
948;2018-10-28;Bd Malakoff vers Est;NA;NA;188
948;2018-11-01;Bd Malakoff vers Est;119;NA;152
948;2018-11-02;Bd Malakoff vers Est;195;NA;225
948;2018-11-19;Bd Malakoff vers Est;267;NA;205
948;2018-11-26;Bd Malakoff vers Est;270;NA;212
948;2018-11-28;Bd Malakoff vers Est;198;NA;212
948;2018-11-30;Bd Malakoff vers Est;281;NA;204
948;2018-12-01;Bd Malakoff vers Est;36;NA;109
948;2018-12-18;Bd Malakoff vers Est;242;NA;172
948;2018-12-26;Bd Malakoff vers Est;108;NA;140
948;2018-12-28;Bd Malakoff vers Est;87;NA;131
948;2018-12-31;Bd Malakoff vers Est;NA;NA;146
948;2019-01-26;Bd Malakoff vers Est;103;NA;98
948;2019-02-04;Bd Malakoff vers Est;155;NA;187
948;2019-02-05;Bd Malakoff vers Est;253;NA;194
948;2019-02-06;Bd Malakoff vers Est;199;NA;184
948;2019-02-10;Bd Malakoff vers Est;68;NA;129
948;2019-02-11;Bd Malakoff vers Est;179;NA;189
948;2019-02-22;Bd Malakoff vers Est;206;NA;198
948;2019-03-02;Bd Malakoff vers Est;159;NA;103
948;2019-03-09;Bd Malakoff vers Est;4;NA;97
948;2019-03-10;Bd Malakoff vers Est;156;NA;144
948;2019-03-13;Bd Malakoff vers Est;NA;NA;202
948;2019-03-19;Bd Malakoff vers Est;NA;NA;222
948;2019-03-21;Bd Malakoff vers Est;NA;NA;220
948;2019-04-04;Bd Malakoff vers Est;NA;NA;276
948;2019-04-28;Bd Malakoff vers Est;NA;NA;245
948;2019-06-04;Bd Malakoff vers Est;0;NA;344
948;2019-06-06;Bd Malakoff vers Est;0;NA;347
948;2019-06-21;Bd Malakoff vers Est;NA;NA;340
948;2019-06-24;Bd Malakoff vers Est;0;NA;332
948;2019-07-05;Bd Malakoff vers Est;0;NA;249
948;2019-07-10;Bd Malakoff vers Est;0;NA;244
948;2019-07-20;Bd Malakoff vers Est;0;NA;155
948;2019-07-22;Bd Malakoff vers Est;0;NA;267
948;2019-08-15;Bd Malakoff vers Est;0;NA;315
948;2019-08-27;Bd Malakoff vers Est;0;NA;330
948;2019-09-05;Bd Malakoff vers Est;0;NA;330
948;2019-09-07;Bd Malakoff vers Est;0;NA;224
948;2019-10-28;Bd Malakoff vers Est;0;NA;300
948;2019-11-05;Bd Malakoff vers Est;0;NA;288
948;2019-11-14;Bd Malakoff vers Est;0;NA;259
948;2019-11-17;Bd Malakoff vers Est;0;NA;199
948;2019-11-20;Bd Malakoff vers Est;0;NA;256
948;2019-11-28;Bd Malakoff vers Est;194;NA;265
948;2019-12-04;Bd Malakoff vers Est;273;NA;265
948;2019-12-10;Bd Malakoff vers Est;301;NA;261
948;2019-12-12;Bd Malakoff vers Est;243;NA;245
948;2019-12-14;Bd Malakoff vers Est;97;NA;131
947;2016-04-19;Bd Malakoff vers Ouest;68;NA;280
947;2016-04-20;Bd Malakoff vers Ouest;73;NA;289
947;2016-04-24;Bd Malakoff vers Ouest;122;NA;260
947;2016-04-26;Bd Malakoff vers Ouest;131;NA;303
947;2016-05-09;Bd Malakoff vers Ouest;123;NA;292
947;2016-05-14;Bd Malakoff vers Ouest;116;NA;137
947;2016-05-17;Bd Malakoff vers Ouest;271;NA;210
947;2016-05-18;Bd Malakoff vers Ouest;113;NA;211
947;2016-05-19;Bd Malakoff vers Ouest;205;NA;205
947;2016-05-30;Bd Malakoff vers Ouest;405;NA;262
947;2016-06-28;Bd Malakoff vers Ouest;282;NA;247
947;2016-07-04;Bd Malakoff vers Ouest;209;NA;254
947;2016-07-24;Bd Malakoff vers Ouest;437;1;208
947;2016-07-25;Bd Malakoff vers Ouest;243;NA;289
947;2016-08-03;Bd Malakoff vers Ouest;310;NA;300
947;2016-08-04;Bd Malakoff vers Ouest;291;NA;300
947;2016-08-14;Bd Malakoff vers Ouest;282;NA;268
947;2016-08-15;Bd Malakoff vers Ouest;327;NA;403
947;2016-09-05;Bd Malakoff vers Ouest;272;NA;286
947;2016-09-14;Bd Malakoff vers Ouest;209;NA;239
947;2016-09-25;Bd Malakoff vers Ouest;283;NA;176
947;2016-09-29;Bd Malakoff vers Ouest;246;NA;211
947;2016-09-30;Bd Malakoff vers Ouest;198;NA;199
947;2016-10-08;Bd Malakoff vers Ouest;101;NA;117
947;2016-10-11;Bd Malakoff vers Ouest;216;NA;205
947;2016-10-19;Bd Malakoff vers Ouest;166;NA;211
947;2016-10-20;Bd Malakoff vers Ouest;154;NA;208
947;2016-10-23;Bd Malakoff vers Ouest;68;NA;164
947;2016-10-27;Bd Malakoff vers Ouest;160;NA;199
947;2016-11-04;Bd Malakoff vers Ouest;NA;NA;170
947;2016-11-06;Bd Malakoff vers Ouest;NA;NA;135
947;2016-11-26;Bd Malakoff vers Ouest;71;NA;79
947;2016-11-28;Bd Malakoff vers Ouest;157;NA;202
947;2016-12-25;Bd Malakoff vers Ouest;16;NA;0
947;2016-12-31;Bd Malakoff vers Ouest;19;NA;42
947;2017-01-06;Bd Malakoff vers Ouest;117;NA;135
947;2017-01-31;Bd Malakoff vers Ouest;109;NA;134
947;2017-02-02;Bd Malakoff vers Ouest;90;NA;135
947;2017-02-20;Bd Malakoff vers Ouest;88;NA;182
947;2017-02-21;Bd Malakoff vers Ouest;120;NA;146
947;2017-02-22;Bd Malakoff vers Ouest;115;NA;151
947;2017-03-20;Bd Malakoff vers Ouest;151;NA;211
947;2017-04-06;Bd Malakoff vers Ouest;233;NA;211
947;2017-04-12;Bd Malakoff vers Ouest;233;NA;245
947;2017-04-15;Bd Malakoff vers Ouest;92;NA;172
947;2017-04-18;Bd Malakoff vers Ouest;174;NA;277
947;2017-04-29;Bd Malakoff vers Ouest;171;NA;220
947;2017-05-01;Bd Malakoff vers Ouest;91;NA;212
947;2017-05-04;Bd Malakoff vers Ouest;203;NA;293
947;2017-05-11;Bd Malakoff vers Ouest;169;NA;251
947;2017-05-13;Bd Malakoff vers Ouest;119;NA;149
947;2017-05-29;Bd Malakoff vers Ouest;101;NA;260
947;2017-06-05;Bd Malakoff vers Ouest;185;NA;176
947;2017-06-08;Bd Malakoff vers Ouest;290;NA;282
947;2017-06-10;Bd Malakoff vers Ouest;253;NA;201
947;2017-06-28;Bd Malakoff vers Ouest;198;NA;257
947;2017-07-04;Bd Malakoff vers Ouest;319;NA;223
947;2017-07-09;Bd Malakoff vers Ouest;248;NA;170
947;2017-07-12;Bd Malakoff vers Ouest;NA;NA;212
947;2017-07-19;Bd Malakoff vers Ouest;266;NA;229
947;2017-07-20;Bd Malakoff vers Ouest;301;NA;231
947;2017-07-26;Bd Malakoff vers Ouest;334;NA;264
947;2017-07-28;Bd Malakoff vers Ouest;573;1;262
947;2017-08-01;Bd Malakoff vers Ouest;310;NA;289
947;2017-08-02;Bd Malakoff vers Ouest;320;NA;298
947;2017-09-03;Bd Malakoff vers Ouest;124;NA;217
947;2017-09-06;Bd Malakoff vers Ouest;257;NA;254
947;2017-09-09;Bd Malakoff vers Ouest;0;NA;157
947;2017-09-11;Bd Malakoff vers Ouest;174;NA;277
947;2017-09-15;Bd Malakoff vers Ouest;239;NA;225
947;2017-09-22;Bd Malakoff vers Ouest;239;NA;212
947;2017-09-24;Bd Malakoff vers Ouest;261;NA;178
947;2017-10-03;Bd Malakoff vers Ouest;186;NA;205
947;2017-10-04;Bd Malakoff vers Ouest;301;NA;209
947;2017-10-05;Bd Malakoff vers Ouest;240;NA;206
947;2017-10-23;Bd Malakoff vers Ouest;NA;NA;239
947;2017-10-30;Bd Malakoff vers Ouest;187;NA;226
947;2017-11-16;Bd Malakoff vers Ouest;191;NA;163
947;2017-12-02;Bd Malakoff vers Ouest;58;NA;69
947;2017-12-03;Bd Malakoff vers Ouest;92;NA;115
947;2017-12-05;Bd Malakoff vers Ouest;173;NA;150
947;2018-01-05;Bd Malakoff vers Ouest;89;NA;127
947;2018-01-08;Bd Malakoff vers Ouest;151;NA;178
947;2018-01-09;Bd Malakoff vers Ouest;157;NA;142
947;2018-01-10;Bd Malakoff vers Ouest;168;NA;148
947;2018-01-18;Bd Malakoff vers Ouest;101;NA;144
947;2018-01-22;Bd Malakoff vers Ouest;125;NA;173
947;2018-02-20;Bd Malakoff vers Ouest;151;NA;136
947;2018-02-21;Bd Malakoff vers Ouest;161;NA;142
947;2018-02-22;Bd Malakoff vers Ouest;182;NA;140
947;2018-03-03;Bd Malakoff vers Ouest;47;NA;57
947;2018-03-05;Bd Malakoff vers Ouest;109;NA;182
947;2018-03-15;Bd Malakoff vers Ouest;115;NA;160
947;2018-03-18;Bd Malakoff vers Ouest;104;NA;122
947;2018-03-20;Bd Malakoff vers Ouest;137;NA;164
947;2018-04-12;Bd Malakoff vers Ouest;216;NA;230
947;2018-04-19;Bd Malakoff vers Ouest;345;NA;272
947;2018-05-04;Bd Malakoff vers Ouest;231;NA;272
947;2018-06-01;Bd Malakoff vers Ouest;277;NA;216
947;2018-06-04;Bd Malakoff vers Ouest;176;NA;279
947;2018-06-16;Bd Malakoff vers Ouest;214;NA;197
947;2018-07-02;Bd Malakoff vers Ouest;87;NA;255
947;2018-07-05;Bd Malakoff vers Ouest;169;NA;208
947;2018-07-18;Bd Malakoff vers Ouest;0;NA;211
947;2018-07-25;Bd Malakoff vers Ouest;0;NA;245
947;2018-08-21;Bd Malakoff vers Ouest;0;NA;286
947;2018-08-22;Bd Malakoff vers Ouest;0;NA;288
947;2018-09-05;Bd Malakoff vers Ouest;0;NA;250
947;2018-09-12;Bd Malakoff vers Ouest;0;NA;238
947;2018-09-27;Bd Malakoff vers Ouest;35;NA;210
947;2018-10-04;Bd Malakoff vers Ouest;17;NA;204
947;2018-10-09;Bd Malakoff vers Ouest;89;NA;201
947;2018-10-11;Bd Malakoff vers Ouest;230;NA;204
947;2018-10-16;Bd Malakoff vers Ouest;300;NA;204
947;2018-10-21;Bd Malakoff vers Ouest;265;NA;164
947;2018-10-26;Bd Malakoff vers Ouest;NA;NA;190
947;2018-10-28;Bd Malakoff vers Ouest;NA;NA;155
947;2018-10-31;Bd Malakoff vers Ouest;177;NA;193
947;2018-11-04;Bd Malakoff vers Ouest;217;NA;140
947;2018-11-09;Bd Malakoff vers Ouest;215;NA;161
947;2018-11-22;Bd Malakoff vers Ouest;184;NA;168
947;2018-11-23;Bd Malakoff vers Ouest;150;NA;158
947;2018-11-28;Bd Malakoff vers Ouest;167;NA;171
947;2018-12-01;Bd Malakoff vers Ouest;18;NA;76
947;2018-12-12;Bd Malakoff vers Ouest;179;NA;141
947;2018-12-16;Bd Malakoff vers Ouest;62;NA;86
947;2018-12-24;Bd Malakoff vers Ouest;62;NA;156
947;2018-12-26;Bd Malakoff vers Ouest;82;NA;126
947;2018-12-30;Bd Malakoff vers Ouest;60;NA;90
947;2018-12-31;Bd Malakoff vers Ouest;NA;NA;168
947;2019-01-01;Bd Malakoff vers Ouest;NA;NA;23
947;2019-01-02;Bd Malakoff vers Ouest;NA;NA;142
947;2019-01-06;Bd Malakoff vers Ouest;NA;NA;108
947;2019-01-10;Bd Malakoff vers Ouest;217;NA;155
947;2019-01-11;Bd Malakoff vers Ouest;196;NA;146
947;2019-02-02;Bd Malakoff vers Ouest;71;NA;52
947;2019-02-07;Bd Malakoff vers Ouest;213;NA;143
947;2019-02-13;Bd Malakoff vers Ouest;181;NA;151
947;2019-02-16;Bd Malakoff vers Ouest;171;NA;62
947;2019-03-02;Bd Malakoff vers Ouest;108;NA;73
947;2019-03-03;Bd Malakoff vers Ouest;66;NA;122
947;2019-03-07;Bd Malakoff vers Ouest;199;NA;167
947;2019-03-11;Bd Malakoff vers Ouest;NA;NA;208
947;2019-03-24;Bd Malakoff vers Ouest;NA;NA;148
947;2019-03-27;Bd Malakoff vers Ouest;NA;NA;196
947;2019-03-30;Bd Malakoff vers Ouest;NA;NA;109
947;2019-04-01;Bd Malakoff vers Ouest;NA;NA;238
947;2019-04-07;Bd Malakoff vers Ouest;NA;NA;183
947;2019-04-10;Bd Malakoff vers Ouest;NA;NA;242
947;2019-05-01;Bd Malakoff vers Ouest;NA;NA;194
947;2019-05-02;Bd Malakoff vers Ouest;NA;NA;317
947;2019-05-06;Bd Malakoff vers Ouest;NA;NA;333
947;2019-05-11;Bd Malakoff vers Ouest;NA;NA;178
947;2019-05-15;Bd Malakoff vers Ouest;177;NA;246
947;2019-05-16;Bd Malakoff vers Ouest;214;NA;238
947;2019-05-23;Bd Malakoff vers Ouest;NA;NA;221
947;2019-06-03;Bd Malakoff vers Ouest;0;NA;301
947;2019-06-15;Bd Malakoff vers Ouest;NA;NA;227
947;2019-06-26;Bd Malakoff vers Ouest;0;NA;288
947;2019-07-15;Bd Malakoff vers Ouest;0;NA;267
947;2019-07-28;Bd Malakoff vers Ouest;0;NA;250
947;2019-07-30;Bd Malakoff vers Ouest;0;NA;299
947;2019-08-02;Bd Malakoff vers Ouest;0;NA;305
947;2019-08-03;Bd Malakoff vers Ouest;0;NA;230
947;2019-08-12;Bd Malakoff vers Ouest;0;NA;372
947;2019-09-01;Bd Malakoff vers Ouest;0;NA;249
947;2019-09-09;Bd Malakoff vers Ouest;0;NA;308
947;2019-09-26;Bd Malakoff vers Ouest;0;NA;246
947;2019-10-28;Bd Malakoff vers Ouest;0;NA;265
947;2019-11-25;Bd Malakoff vers Ouest;0;NA;237
947;2019-12-08;Bd Malakoff vers Ouest;68;NA;143
947;2019-12-11;Bd Malakoff vers Ouest;208;NA;178
947;2019-12-12;Bd Malakoff vers Ouest;196;NA;172
947;2019-12-21;Bd Malakoff vers Ouest;0;NA;65
947;2019-12-22;Bd Malakoff vers Ouest;0;NA;113
947;2019-12-26;Bd Malakoff vers Ouest;106;NA;156
947;2019-12-31;Bd Malakoff vers Ouest;91;NA;164
907;2014-01-12;Bouaye_cote_maison;6;NA;3
907;2014-01-28;Bouaye_cote_maison;4;NA;16
907;2014-02-02;Bouaye_cote_maison;0;NA;3
907;2014-02-03;Bouaye_cote_maison;20;NA;13
907;2014-02-07;Bouaye_cote_maison;13;NA;11
907;2014-02-14;Bouaye_cote_maison;14;NA;8
907;2014-02-15;Bouaye_cote_maison;5;NA;0
907;2014-03-01;Bouaye_cote_maison;9;NA;6
907;2014-03-02;Bouaye_cote_maison;1;NA;4
907;2014-03-12;Bouaye_cote_maison;6;NA;20
907;2014-03-13;Bouaye_cote_maison;11;NA;19
907;2014-03-14;Bouaye_cote_maison;5;NA;19
907;2014-03-23;Bouaye_cote_maison;16;NA;10
907;2014-03-28;Bouaye_cote_maison;22;NA;21
907;2014-03-29;Bouaye_cote_maison;9;NA;13
907;2014-04-11;Bouaye_cote_maison;30;NA;17
907;2014-04-26;Bouaye_cote_maison;5;NA;5
907;2014-05-12;Bouaye_cote_maison;12;NA;27
907;2014-06-07;Bouaye_cote_maison;7;NA;18
907;2014-06-17;Bouaye_cote_maison;28;NA;24
907;2014-07-07;Bouaye_cote_maison;4;NA;8
907;2014-07-08;Bouaye_cote_maison;9;NA;8
907;2014-07-11;Bouaye_cote_maison;3;NA;6
907;2014-07-17;Bouaye_cote_maison;1;NA;6
907;2014-07-26;Bouaye_cote_maison;4;NA;0
907;2014-07-28;Bouaye_cote_maison;3;NA;7
907;2014-08-11;Bouaye_cote_maison;0;NA;3
907;2014-09-06;Bouaye_cote_maison;116;1;18
907;2014-09-13;Bouaye_cote_maison;3;NA;21
907;2014-09-22;Bouaye_cote_maison;26;NA;28
907;2014-09-24;Bouaye_cote_maison;29;NA;30
907;2014-09-30;Bouaye_cote_maison;34;NA;27
907;2014-10-02;Bouaye_cote_maison;27;NA;27
907;2014-10-13;Bouaye_cote_maison;30;NA;21
907;2014-10-16;Bouaye_cote_maison;20;NA;19
907;2014-10-21;Bouaye_cote_maison;8;NA;15
907;2014-10-24;Bouaye_cote_maison;7;NA;13
907;2014-10-31;Bouaye_cote_maison;5;NA;11
907;2014-11-06;Bouaye_cote_maison;20;NA;13
907;2014-11-19;Bouaye_cote_maison;18;NA;22
907;2014-11-21;Bouaye_cote_maison;15;NA;21
907;2014-11-29;Bouaye_cote_maison;4;NA;12
907;2014-12-02;Bouaye_cote_maison;25;NA;19
907;2014-12-04;Bouaye_cote_maison;21;NA;18
907;2014-12-05;Bouaye_cote_maison;20;NA;17
907;2014-12-11;Bouaye_cote_maison;23;NA;15
907;2014-12-23;Bouaye_cote_maison;1;NA;9
907;2014-12-31;Bouaye_cote_maison;0;NA;10
907;2015-01-12;Bouaye_cote_maison;16;NA;12
907;2015-01-21;Bouaye_cote_maison;12;NA;18
907;2015-01-30;Bouaye_cote_maison;15;NA;15
907;2015-02-04;Bouaye_cote_maison;11;NA;14
907;2015-02-11;Bouaye_cote_maison;3;NA;10
907;2015-02-12;Bouaye_cote_maison;5;NA;9
907;2015-02-15;Bouaye_cote_maison;6;NA;0
907;2015-02-22;Bouaye_cote_maison;5;NA;0
907;2015-02-26;Bouaye_cote_maison;19;NA;12
907;2015-03-07;Bouaye_cote_maison;14;NA;8
907;2015-03-24;Bouaye_cote_maison;11;NA;20
907;2015-04-01;Bouaye_cote_maison;15;NA;21
907;2015-04-13;Bouaye_cote_maison;7;NA;15
907;2015-04-21;Bouaye_cote_maison;6;NA;12
907;2015-04-29;Bouaye_cote_maison;22;NA;16
907;2015-05-17;Bouaye_cote_maison;13;NA;20
907;2015-05-19;Bouaye_cote_maison;23;NA;31
907;2015-05-31;Bouaye_cote_maison;2;NA;17
907;2015-06-02;Bouaye_cote_maison;18;NA;27
907;2015-06-03;Bouaye_cote_maison;30;NA;28
907;2015-06-05;Bouaye_cote_maison;33;NA;26
907;2015-06-08;Bouaye_cote_maison;36;NA;25
907;2015-06-09;Bouaye_cote_maison;19;NA;25
907;2015-06-15;Bouaye_cote_maison;26;NA;23
907;2015-06-16;Bouaye_cote_maison;23;NA;24
907;2015-07-03;Bouaye_cote_maison;9;NA;11
907;2015-07-12;Bouaye_cote_maison;7;NA;0
907;2015-07-15;Bouaye_cote_maison;3;NA;7
907;2015-07-22;Bouaye_cote_maison;6;NA;7
907;2015-07-24;Bouaye_cote_maison;0;NA;6
907;2015-08-02;Bouaye_cote_maison;4;NA;0
907;2015-08-24;Bouaye_cote_maison;5;NA;10
907;2015-09-04;Bouaye_cote_maison;28;NA;24
907;2015-09-10;Bouaye_cote_maison;27;NA;29
907;2015-09-18;Bouaye_cote_maison;14;NA;29
907;2015-09-26;Bouaye_cote_maison;6;NA;19
907;2015-10-01;Bouaye_cote_maison;24;NA;27
907;2015-10-03;Bouaye_cote_maison;13;NA;18
907;2015-10-04;Bouaye_cote_maison;1;NA;15
907;2015-10-30;Bouaye_cote_maison;12;NA;11
907;2015-11-07;Bouaye_cote_maison;7;NA;5
907;2015-11-12;Bouaye_cote_maison;19;NA;17
907;2015-11-20;Bouaye_cote_maison;13;NA;21
907;2015-12-11;Bouaye_cote_maison;17;NA;14
907;2015-12-18;Bouaye_cote_maison;17;NA;11
907;2015-12-22;Bouaye_cote_maison;6;NA;10
907;2016-01-08;Bouaye_cote_maison;17;NA;11
907;2016-01-09;Bouaye_cote_maison;9;NA;3
907;2016-01-14;Bouaye_cote_maison;18;NA;14
907;2016-01-19;Bouaye_cote_maison;21;NA;16
907;2016-02-01;Bouaye_cote_maison;6;NA;14
907;2016-02-02;Bouaye_cote_maison;11;NA;14
907;2016-02-04;Bouaye_cote_maison;8;NA;13
907;2016-02-12;Bouaye_cote_maison;4;NA;9
907;2016-02-17;Bouaye_cote_maison;0;NA;10
907;2016-02-19;Bouaye_cote_maison;3;NA;8
907;2016-02-26;Bouaye_cote_maison;15;NA;12
907;2016-02-28;Bouaye_cote_maison;9;NA;2
907;2016-03-07;Bouaye_cote_maison;13;NA;16
907;2016-03-29;Bouaye_cote_maison;16;NA;21
